1-byte character code	<C><F><I><N><Q>@1-byte character code<br />- (Tech) mã ký tự 1 bai</Q></N></I></F></C>
abbatial	<C><F><I><N><Q>@abbatial /ə'beiʃəl/<br />*  tính từ<br />- (thuộc) trưởng tu viện</Q></N></I></F></C>
abbess	<C><F><I><N><Q>@abbess /'æbis/<br />*  danh từ<br />- bà trưởng tu viện</Q></N></I></F></C><C><F><I><N><Q>@abbot /'æbət/<br />*  danh từ<br />- cha trưởng tu viện</Q></N></I></F></C>
abbesses	<C><F><I><N><Q>@abbess /'æbis/<br />*  danh từ<br />- bà trưởng tu viện</Q></N></I></F></C><C><F><I><N><Q>@abbot /'æbət/<br />*  danh từ<br />- cha trưởng tu viện</Q></N></I></F></C>
abbey	<C><F><I><N><Q>@abbey /'æbi/<br />*  danh từ<br />- tu viện<br />- giới tu sĩ, các nhà tu, các bà xơ nhà thờ (lớn)</Q></N></I></F></C>
abbeys	<C><F><I><N><Q>@abbey /'æbi/<br />*  danh từ<br />- tu viện<br />- giới tu sĩ, các nhà tu, các bà xơ nhà thờ (lớn)</Q></N></I></F></C>
abbo	<C><F><I><N><Q>@abbo<br />* danh từ<br />- số nhiều abos,  abbos<br />- người thổ dân; dân cư trú đầu tiên tại địa phương</Q></N></I></F></C>
abbot	<C><F><I><N><Q>@abbot /'æbət/<br />*  danh từ<br />- cha trưởng tu viện</Q></N></I></F></C>
abbots	<C><F><I><N><Q>@abbot /'æbət/<br />*  danh từ<br />- cha trưởng tu viện</Q></N></I></F></C>
abbr	<C><F><I><N><Q>@abbr<br />- (vt của abbreviated, abbreviation) viết tắt, chữ viết tắt</Q></N></I></F></C>
abbreviate	<C><F><I><N><Q>@abbreviate /ə'bri:vieit/<br />*  ngoại động từ<br />- tóm tắt, viết tắt; rút ngắn lại (cuộc đi thăm...)<br />- (toán học) ước lược, rút gọn<br />*  tính từ<br />- tương đối ngắn<br /><br />@abbreviate<br />- (Tech) rút gọn; viết tắt<br /><br />@abbreviate<br />- viết gọn, viết tắt</Q></N></I></F></C>
abbreviated	<C><F><I><N><Q>@abbreviated /ə'bri:vietid/<br />*  tính từ<br />- tóm tắt; viết tắt; rút ngắn lại<br />- ngắn cũn cỡn (quần áo...)</Q></N></I></F></C><C><F><I><N><Q>@abbreviate /ə'bri:vieit/<br />*  ngoại động từ<br />- tóm tắt, viết tắt; rút ngắn lại (cuộc đi thăm...)<br />- (toán học) ước lược, rút gọn<br />*  tính từ<br />- tương đối ngắn<br /><br />@abbreviate<br />- (Tech) rút gọn; viết tắt<br /><br />@abbreviate<br />- viết gọn, viết tắt</Q></N></I></F></C>
abbreviated address	<C><F><I><N><Q>@abbreviated address<br />- (Tech) địa chỉ rút gọn</Q></N></I></F></C>
abbreviates	<C><F><I><N><Q>@abbreviate /ə'bri:vieit/<br />*  ngoại động từ<br />- tóm tắt, viết tắt; rút ngắn lại (cuộc đi thăm...)<br />- (toán học) ước lược, rút gọn<br />*  tính từ<br />- tương đối ngắn<br /><br />@abbreviate<br />- (Tech) rút gọn; viết tắt<br /><br />@abbreviate<br />- viết gọn, viết tắt</Q></N></I></F></C>
abbreviating	<C><F><I><N><Q>@abbreviate /ə'bri:vieit/<br />*  ngoại động từ<br />- tóm tắt, viết tắt; rút ngắn lại (cuộc đi thăm...)<br />- (toán học) ước lược, rút gọn<br />*  tính từ<br />- tương đối ngắn<br /><br />@abbreviate<br />- (Tech) rút gọn; viết tắt<br /><br />@abbreviate<br />- viết gọn, viết tắt</Q></N></I></F></C>
abbreviation	<C><F><I><N><Q>@abbreviation /ə,bri:vi'eiʃn/<br />*  danh từ<br />- sự tóm tắt, sự rút ngắn (cuộc đi thăm...)<br />- bài tóm tắt<br />- chữ viết tắt<br />=Jan is the abbreviation January+ Jan là chữ viết tắt của January<br />- (toán học) sự ước lược, sự rút gọn<br /><br />@abbreviation<br />- (Tech) sự tóm tắt; chữ viết tắt<br /><br />@abbreviation<br />- sự viết gọn, sự viết tắt</Q></N></I></F></C>
abbreviations	<C><F><I><N><Q>@abbreviation /ə,bri:vi'eiʃn/<br />*  danh từ<br />- sự tóm tắt, sự rút ngắn (cuộc đi thăm...)<br />- bài tóm tắt<br />- chữ viết tắt<br />=Jan is the abbreviation January+ Jan là chữ viết tắt của January<br />- (toán học) sự ước lược, sự rút gọn<br /><br />@abbreviation<br />- (Tech) sự tóm tắt; chữ viết tắt<br /><br />@abbreviation<br />- sự viết gọn, sự viết tắt</Q></N></I></F></C>
abbreviator	<C><F><I><N><Q>@abbreviator /ə'bri:vieitə/<br />*  danh từ<br />- người tóm tắt</Q></N></I></F></C>
abbreviators	<C><F><I><N><Q>@abbreviator /ə'bri:vieitə/<br />*  danh từ<br />- người tóm tắt</Q></N></I></F></C>
abc	<C><F><I><N><Q>@abc<br />* danh từ<br />- bảng chữ cái<br />- khái niệm cơ sở, cơ sở<br />- &lt;đsắt&gt; bảng chỉ đường theo ABC<br />* danh từ<br />- (vt của American Broadcasting Company) Công ty phát thanh truyền hình Mỹ<br />- (vt của Australian Broadcasting Commission) Uy ban phát thanh truyền hình Uc Đại Lợi</Q></N></I></F></C>
abc-book	<C><F><I><N><Q>@abc-book<br />* danh từ<br />- sách vỡ lòng, sách học vần</Q></N></I></F></C>
abcauline	<C><F><I><N><Q>@abcauline<br />* tính từ<br />- (sinh học) ngoài thân, xa thân</Q></N></I></F></C>
abdicable	<C><F><I><N><Q>@abdicable<br />- xem abdicate</Q></N></I></F></C>
abdicant	<C><F><I><N><Q>@abdicant /'æbdikeitə/ (abdicant) /'æbdikənt/<br />*  danh từ<br />- người từ bỏ<br />- người thoái vị</Q></N></I></F></C>
abdicants	<C><F><I><N><Q>@abdicant /'æbdikeitə/ (abdicant) /'æbdikənt/<br />*  danh từ<br />- người từ bỏ<br />- người thoái vị</Q></N></I></F></C>
abdicate	<C><F><I><N><Q>@abdicate /'æbdikeit/<br />*  ngoại động từ<br />- từ bỏ (quyền lợi, địa vị...)<br />=to abdicate a position+ từ bỏ một địa vị<br />=to abdicate all one's rights+ từ bỏ mọi quyền lợi<br />*  nội động từ<br />- thoái vị, từ ngôi</Q></N></I></F></C>
abdicated	<C><F><I><N><Q>@abdicate /'æbdikeit/<br />*  ngoại động từ<br />- từ bỏ (quyền lợi, địa vị...)<br />=to abdicate a position+ từ bỏ một địa vị<br />=to abdicate all one's rights+ từ bỏ mọi quyền lợi<br />*  nội động từ<br />- thoái vị, từ ngôi</Q></N></I></F></C>
abdicates	<C><F><I><N><Q>@abdicate /'æbdikeit/<br />*  ngoại động từ<br />- từ bỏ (quyền lợi, địa vị...)<br />=to abdicate a position+ từ bỏ một địa vị<br />=to abdicate all one's rights+ từ bỏ mọi quyền lợi<br />*  nội động từ<br />- thoái vị, từ ngôi</Q></N></I></F></C>
abdicating	<C><F><I><N><Q>@abdicate /'æbdikeit/<br />*  ngoại động từ<br />- từ bỏ (quyền lợi, địa vị...)<br />=to abdicate a position+ từ bỏ một địa vị<br />=to abdicate all one's rights+ từ bỏ mọi quyền lợi<br />*  nội động từ<br />- thoái vị, từ ngôi</Q></N></I></F></C>
abdication	<C><F><I><N><Q>@abdication /,æbdi'keiʃn/<br />*  danh từ<br />- sự thoái vị, sự từ ngôi<br />- sự từ bỏ (địa vị, chức vụ, quyền lợi...)</Q></N></I></F></C>
abdications	<C><F><I><N><Q>@abdication /,æbdi'keiʃn/<br />*  danh từ<br />- sự thoái vị, sự từ ngôi<br />- sự từ bỏ (địa vị, chức vụ, quyền lợi...)</Q></N></I></F></C>
abdicator	<C><F><I><N><Q>@abdicator /'æbdikeitə/ (abdicant) /'æbdikənt/<br />*  danh từ<br />- người từ bỏ<br />- người thoái vị</Q></N></I></F></C>
abdicators	<C><F><I><N><Q>@abdicator /'æbdikeitə/ (abdicant) /'æbdikənt/<br />*  danh từ<br />- người từ bỏ<br />- người thoái vị</Q></N></I></F></C>
abdomen	<C><F><I><N><Q>@abdomen /'æbdəmen/<br />*  danh từ<br />- bụng</Q></N></I></F></C>
abdomens	<C><F><I><N><Q>@abdomen /'æbdəmen/<br />*  danh từ<br />- bụng</Q></N></I></F></C>
abdominal	<C><F><I><N><Q>@abdominal /æb'dɔminl/<br />*  tính từ<br />- (thuộc) bụng; ở bụng<br />=an abdominal operation+ phẫu thuật ở bụng<br />=abdominal cavity+ khoang bụng</Q></N></I></F></C>
abdominally	<C><F><I><N><Q>@abdominally<br />* phó từ<br />- (thuộc) bụng; ở bụng</Q></N></I></F></C>
abdominous	<C><F><I><N><Q>@abdominous /æb'dɔminəs/<br />*  tính từ<br />- phệ bụng</Q></N></I></F></C>
abducens	<C><F><I><N><Q>@abducens<br />* danh từ<br />- dây thần kinh não VI ra ngoài</Q></N></I></F></C>
abducent	<C><F><I><N><Q>@abducent /æb'dju:sənt/<br />*  tính từ<br />- (giải phẫu) rẽ ra, giạng ra</Q></N></I></F></C>
abducentes	<C><F><I><N><Q>@abducens<br />* danh từ<br />- dây thần kinh não VI ra ngoài</Q></N></I></F></C>
abduct	<C><F><I><N><Q>@abduct /æd'dʌkt/<br />*  ngoại động từ<br />- bắt cóc, cuỗm đi, lừa đem đi (người đàn bà...)<br />- (giải phẫu) rẽ ra, giạng ra</Q></N></I></F></C>
abducted	<C><F><I><N><Q>@abduct /æd'dʌkt/<br />*  ngoại động từ<br />- bắt cóc, cuỗm đi, lừa đem đi (người đàn bà...)<br />- (giải phẫu) rẽ ra, giạng ra</Q></N></I></F></C>
abducting	<C><F><I><N><Q>@abduct /æd'dʌkt/<br />*  ngoại động từ<br />- bắt cóc, cuỗm đi, lừa đem đi (người đàn bà...)<br />- (giải phẫu) rẽ ra, giạng ra</Q></N></I></F></C>
abduction	<C><F><I><N><Q>@abduction /æb'dʌkʃn/<br />*  danh từ<br />- sự bắt cóc (trẻ em...), sự bắt đi, sự cuỗm đi, sự lừa đem đi<br />- (giải phẫu) sự giạng ra</Q></N></I></F></C>
abductions	<C><F><I><N><Q>@abduction /æb'dʌkʃn/<br />*  danh từ<br />- sự bắt cóc (trẻ em...), sự bắt đi, sự cuỗm đi, sự lừa đem đi<br />- (giải phẫu) sự giạng ra</Q></N></I></F></C>
abductor	<C><F><I><N><Q>@abductor /æb'dʌktə/<br />*  danh từ<br />- người bắt cóc, người cuỗm đi, người lừa đem đi<br />- (giải phẫu) cơ giạng ((cũng) abductor muscle)</Q></N></I></F></C>
abductors	<C><F><I><N><Q>@abductor /æb'dʌktə/<br />*  danh từ<br />- người bắt cóc, người cuỗm đi, người lừa đem đi<br />- (giải phẫu) cơ giạng ((cũng) abductor muscle)</Q></N></I></F></C>
abducts	<C><F><I><N><Q>@abduct /æd'dʌkt/<br />*  ngoại động từ<br />- bắt cóc, cuỗm đi, lừa đem đi (người đàn bà...)<br />- (giải phẫu) rẽ ra, giạng ra</Q></N></I></F></C>
abeam	<C><F><I><N><Q>@abeam /ə'bi:m/<br />*  phó từ<br />- (hàng hải),  (hàng không) đâm ngang sườn<br />=abeam of us+ ngang sườn chúng tôi; sóng ngang với chúng tôi</Q></N></I></F></C>
abearance	<C><F><I><N><Q>@abearance<br />* danh từ<br />- phẩm hạnh<br />= good abearance+phẩm hạnh tốt</Q></N></I></F></C>
abecedarian	<C><F><I><N><Q>@abecedarian /,eibi:si:'deəriən/<br />*  tính từ<br />- sắp xếp theo thứ tự abc<br />- sơ đẳng<br />- dốt nát<br />*  danh từ<br />- (từ Mỹ,nghĩa Mỹ) học sinh vỡ lòng</Q></N></I></F></C>
abecedarians	<C><F><I><N><Q>@abecedarian /,eibi:si:'deəriən/<br />*  tính từ<br />- sắp xếp theo thứ tự abc<br />- sơ đẳng<br />- dốt nát<br />*  danh từ<br />- (từ Mỹ,nghĩa Mỹ) học sinh vỡ lòng</Q></N></I></F></C>
abecedaries	<C><F><I><N><Q>@abecedaries<br />* danh từ<br />- sách vỡ lòng; sách vần<br />- điều sơ bộ; điều sơ đẳng</Q></N></I></F></C>
abed	<C><F><I><N><Q>@abed /ə'bed/<br />*  phó từ<br />- ở trên giường<br />=to lie abed+ nằm ở trên giường</Q></N></I></F></C>
abele	<C><F><I><N><Q>@abele /ə'bi:l/<br />*  danh từ<br />- (thực vật học) cây bạch dương</Q></N></I></F></C>
abelmosk	<C><F><I><N><Q>@abelmosk /'eibəlmɔsk/<br />*  danh từ<br />- (thực vật học) cây vông vàng</Q></N></I></F></C>
abend (abnormal ending)	<C><F><I><N><Q>@abend (abnormal ending)<br />- (Tech) kết thúc/chấm dứt bất thường</Q></N></I></F></C>
abenteric	<C><F><I><N><Q>@abenteric<br />* tính từ<br />- (giải phẫu) học ngoài ruột, xa ruột</Q></N></I></F></C>
aberrance	<C><F><I><N><Q>@aberrance /æ'berəns/ (aberrancy) /æ'berənsi/<br />*  danh từ<br />- sự lầm lạc<br />- (sinh vật học) sự khác thường</Q></N></I></F></C>
aberrances	<C><F><I><N><Q>@aberrance /æ'berəns/ (aberrancy) /æ'berənsi/<br />*  danh từ<br />- sự lầm lạc<br />- (sinh vật học) sự khác thường</Q></N></I></F></C>
aberrancies	<C><F><I><N><Q>@aberrancy /æ'berəns/ (aberrancy) /æ'berənsi/<br />*  danh từ<br />- sự lầm lạc<br />- (sinh vật học) sự khác thường</Q></N></I></F></C>
aberrancy	<C><F><I><N><Q>@aberrancy /æ'berəns/ (aberrancy) /æ'berənsi/<br />*  danh từ<br />- sự lầm lạc<br />- (sinh vật học) sự khác thường</Q></N></I></F></C>
aberrant	<C><F><I><N><Q>@aberrant /æ'berənt/<br />*  tính từ<br />- lầm lạc<br />- (sinh vật học) khác thường</Q></N></I></F></C>
aberrantly	<C><F><I><N><Q>@aberrantly<br />- xem aberrant</Q></N></I></F></C>
aberration	<C><F><I><N><Q>@aberration /æ'be'reiʃn/<br />*  danh từ<br />- sự lầm lạc; phút lầm lạc<br />- sự kém trí khôn, sự loạn trí<br />- sự khác thường<br />- (vật lý) quang sai<br />=lateral aberration+ quang sai ngang<br />- (thiên văn học) tính sai<br />=secular aberration+ tính sai trường kỳ<br />=annual aberration+ tính sai hằng năm<br /><br />@aberration<br />- (Tech) quang sai<br /><br />@aberration<br />- (vật lí) quang sai</Q></N></I></F></C>
aberrations	<C><F><I><N><Q>@aberration /æ'be'reiʃn/<br />*  danh từ<br />- sự lầm lạc; phút lầm lạc<br />- sự kém trí khôn, sự loạn trí<br />- sự khác thường<br />- (vật lý) quang sai<br />=lateral aberration+ quang sai ngang<br />- (thiên văn học) tính sai<br />=secular aberration+ tính sai trường kỳ<br />=annual aberration+ tính sai hằng năm<br /><br />@aberration<br />- (Tech) quang sai<br /><br />@aberration<br />- (vật lí) quang sai</Q></N></I></F></C>
abet	<C><F><I><N><Q>@abet /ə'bet/<br />*  ngoại động từ<br />- xúi bẩy, xúi giục, khích<br />- tiếp tay (ai làm bậy)</Q></N></I></F></C>
abetment	<C><F><I><N><Q>@abetment /ə'betmənt/ (abettal) /ə'betəl/<br />*  danh từ<br />- sự xúi bẩy, sự xúi giục, sự khích<br />- sự tiếp tay</Q></N></I></F></C>
abets	<C><F><I><N><Q>@abet /ə'bet/<br />*  ngoại động từ<br />- xúi bẩy, xúi giục, khích<br />- tiếp tay (ai làm bậy)</Q></N></I></F></C>
abettal	<C><F><I><N><Q>@abettal /ə'betmənt/ (abettal) /ə'betəl/<br />*  danh từ<br />- sự xúi bẩy, sự xúi giục, sự khích<br />- sự tiếp tay</Q></N></I></F></C>
abette	<C><F><I><N><Q>@abette /ə'betə/ (abettor) /ə'betə/<br />*  danh từ<br />- kẻ xúi giục<br />- kẻ tiếp tay</Q></N></I></F></C>
abetted	<C><F><I><N><Q>@abet /ə'bet/<br />*  ngoại động từ<br />- xúi bẩy, xúi giục, khích<br />- tiếp tay (ai làm bậy)</Q></N></I></F></C>
abetter	<C><F><I><N><Q>@abetter<br />* danh từ<br />- kẻ xúi giục<br />- kẻ tiếp tay</Q></N></I></F></C>
abetters	<C><F><I><N><Q>@abetter<br />* danh từ<br />- kẻ xúi giục<br />- kẻ tiếp tay</Q></N></I></F></C>
abetting	<C><F><I><N><Q>@abet /ə'bet/<br />*  ngoại động từ<br />- xúi bẩy, xúi giục, khích<br />- tiếp tay (ai làm bậy)</Q></N></I></F></C>
abettor	<C><F><I><N><Q>@abettor /ə'betə/ (abettor) /ə'betə/<br />*  danh từ<br />- kẻ xúi giục<br />- kẻ tiếp tay</Q></N></I></F></C>
abettors	<C><F><I><N><Q>@abettor /ə'betə/ (abettor) /ə'betə/<br />*  danh từ<br />- kẻ xúi giục<br />- kẻ tiếp tay</Q></N></I></F></C>
abeyance	<C><F><I><N><Q>@abeyance /ə'beiəns/<br />*  danh từ<br />- sự đọng lại<br />=work in abeyance+ công việc còn đọng lại<br />- sự đình chỉ, sự hoãn lại, sự tạm thời không áp dụng (đạo luật...)<br />=to be in abeyance; to fall into abeyance+ bị đình chỉ, bị hoãn lại, tạm thời không được áp dụng<br />- (pháp lý) tình trạng tạm thời không có người nhận; tình trạng tạm thời vô chủ<br />=lands in abeyance+ đất vô thừa nhận, đất vô chủ<br />- tình trạng trống, tình trạng khuyết (một chức vị)</Q></N></I></F></C>
abeyances	<C><F><I><N><Q>@abeyance /ə'beiəns/<br />*  danh từ<br />- sự đọng lại<br />=work in abeyance+ công việc còn đọng lại<br />- sự đình chỉ, sự hoãn lại, sự tạm thời không áp dụng (đạo luật...)<br />=to be in abeyance; to fall into abeyance+ bị đình chỉ, bị hoãn lại, tạm thời không được áp dụng<br />- (pháp lý) tình trạng tạm thời không có người nhận; tình trạng tạm thời vô chủ<br />=lands in abeyance+ đất vô thừa nhận, đất vô chủ<br />- tình trạng trống, tình trạng khuyết (một chức vị)</Q></N></I></F></C>
abeyant	<C><F><I><N><Q>@abeyant /ə'beiənt/<br />*  tính từ<br />- tạm thời đình chỉ, tạm nghỉ hoạt động</Q></N></I></F></C>
abhor	<C><F><I><N><Q>@abhor /əb'hɔ:/<br />*  ngoại động từ<br />- ghê tởm; ghét cay ghét đắng</Q></N></I></F></C>
abhorred	<C><F><I><N><Q>@abhor /əb'hɔ:/<br />*  ngoại động từ<br />- ghê tởm; ghét cay ghét đắng</Q></N></I></F></C>
abhorrence	<C><F><I><N><Q>@abhorrence /əb'hɔrəns/<br />*  danh từ<br />- sự ghê tởm<br />=to have an abhorrence of+ sự ghét cay ghét đắng<br />=to hold in abhorrence of+ ghê tởm; ghét cay ghét đắng<br />- điều ghê tởm; cái bị ghét cay ghét đắng</Q></N></I></F></C>
abhorrences	<C><F><I><N><Q>@abhorrence /əb'hɔrəns/<br />*  danh từ<br />- sự ghê tởm<br />=to have an abhorrence of+ sự ghét cay ghét đắng<br />=to hold in abhorrence of+ ghê tởm; ghét cay ghét đắng<br />- điều ghê tởm; cái bị ghét cay ghét đắng</Q></N></I></F></C>
abhorrent	<C><F><I><N><Q>@abhorrent /əb'hɔrənt/<br />*  tính từ<br />- ghê tởm, đáng ghét<br />=to be abhorrent to someone+ ghê tởm đối với ai, bị ai ghê tởm, bị ai ghét cay ghét đắng<br />- (+ from) trái với, mâu thuẫn với, không hợp với<br />=conduct abhorrent from principles+ tư cách mâu thuẫn với phép tắc<br />- (từ cổ,nghĩa cổ) (+ of) ghê tởm, ghét cay ghét đắng<br />=to be abhorrent of something+ ghê tởm cái gì, ghét cay ghét đắng cái gì</Q></N></I></F></C>
abhorrently	<C><F><I><N><Q>@abhorrently<br />- xem abhorrent</Q></N></I></F></C>
abhorrer	<C><F><I><N><Q>@abhorrer<br />- xem abhor</Q></N></I></F></C>
abhorrers	<C><F><I><N><Q>@abhorrer<br />- xem abhor</Q></N></I></F></C>
abhorring	<C><F><I><N><Q>@abhor /əb'hɔ:/<br />*  ngoại động từ<br />- ghê tởm; ghét cay ghét đắng</Q></N></I></F></C>
abhors	<C><F><I><N><Q>@abhor /əb'hɔ:/<br />*  ngoại động từ<br />- ghê tởm; ghét cay ghét đắng</Q></N></I></F></C>
